Average distance to other counties (future baseline) - change relative to 2021

0.975050811914581
0.969588215303475
0.942234785432024
0.958295256238534
0.974663703030803
0.97680225721999
0.975025421709276
0.962542667032299
0.969385582644933
0.977158239657175
0.953506689933753
0.980196112096376
0.948496669567018
0.990588385503128
0.964880202510004
0.957374438041484
0.957091092903798
0.970114568058707
0.971988012232962
0.970486415224832
0.972454019903333
0.971764736697363
0.88050668886774
0.959754468694012
0.97390020776275
0.972367811952648
0.976900727191918
0.971449637493988
0.964668037275405
0.971960059196573
0.945694254381761
0.952755715073121
0.965869887183805
0.89504727444347
0.971414388684223
0.966285299035505
0.959155400977036
0.975449416728699
0.968222453420641
0.968865621500766
0.963920506652793
0.90198038073227
0.976351945683422
0.965435965121985
0.965740463242898
0.969163021970423
0.965701026186606
0.965358520471465
0.951898815099823
0.968277099437682
0.951468918257792
0.960725048297403
0.966880508617209
0.978136402949945
0.962784842628171
0.945661815416295
0.918211972651979
0.946148725011129
0.947307394105786
0.942272451276259
0.972500158118254
0.936190022130554
0.945783321111962
0.975152238681098
0.951307471164553
0.981848607903684
0.94657167205601
0.981214566585561
0.952853665189826
0.943335046859726
0.960973480906173
0.959479884102524
0.948790917428262
0.983685903098487
0.944749092233876
0.933412378475662
0.94947343897508
0.952149532050516
0.978982220749711
0.96138891259255
0.973040599756276
0.977097729928635
0.947083158958308
0.978007458130938
0.968694761335864
0.967116021304327
0.979093622390453
0.984787353021254
0.944107829275865
0.949388038966335
0.976489423974534
0.975982193813109
0.962339925431749
0.954230233355294
0.964366167054709
0.966277846460038
0.975716869357298
0.979680485041598
0.961531473061037
0.942135927118738
0.979328378616071
0.95377451592179
0.968279860966844
0.979844099471559
0.956456882550041
0.969882374169075
0.980096439732285
0.974549436358829
0.977238995559484
0.957273273423318
0.97134160568324
0.972870792829221
0.969182565490611
0.967603383200457
0.968489318746919
0.965846110372697
0.960190508929646
0.822636002781079
0.972578086860936
0.975995842742868
0.963395060917305
0.925310769681825
0.978027281181398
0.724297936063474
0.97595152044346
0.961412096473227
0.950629650281687
0.971604551759304
0.972415980129506
0.977561719345579
0.966993260667235
0.953910044939442
0.964073925310005
0.964973148089948
0.966736995826665
0.976125972770828
0.966824988605883
0.937698500727855
0.971953741072497
0.946519687364787
0.967177265980052
0.966121706467705
0.969662487149358
0.961975470077699
0.966282294084216
0.973072883923367
0.981458427881507
0.964292952229171
0.970376810396918
0.974387413539162
0.967932500849232
0.886774658543812
0.961969503913099
0.957915180504112
0.945537891286268
0.957980117798991
0.972582362926055
0.969425941657212
0.828989599408106
0.978472258967035
0.978013664699794
0.948457068627574
