Average change in commuting costs (future baseline) - change relative to 2021

0.993156515345289
0.98558445312771
0.992242071948765
0.991944001279417
0.991518811012322
0.992503408542863
0.978116440521141
0.978731577130567
0.990895747814058
0.995551906225137
0.990086312031542
0.994011417140283
0.981345958618894
0.988532606412642
0.992064601619304
0.992900159836382
0.989547228733227
0.988483640559273
0.988130192043233
0.98996193683618
0.989186471065596
0.988956552978836
0.986278164348168
0.975138369156594
0.993614979493604
0.989933200112047
0.99246943095033
0.988638816790715
0.988784604145601
0.985618044322008
0.975625566496625
0.978898485673641
0.97180437682761
0.974896713726056
0.966953025379457
0.975367147160227
0.97934329259134
0.979182813914831
0.984290407279744
0.969736088333382
0.975408165667269
0.976188302709566
0.978212379377022
0.975402882812966
0.976927967005522
0.984266666042511
0.978706393267501
0.977862171501676
0.980588096785141
0.971632557001561
0.973396862501326
0.977165116573207
0.978669139469131
0.972429898869428
0.988013645386341
0.978897246923894
0.9827737518553
0.974492909130801
0.974518043642459
0.975154383487784
0.970357007555378
0.97639326540178
0.975187884769441
0.98678543121047
0.975204786481048
0.983527844370601
0.974322702860252
0.972292160110442
0.979582497506356
0.974544499096937
0.963843978988609
0.985301979076913
0.973176059623866
0.965990808649449
0.978601225127926
0.97446241257952
0.971012598883656
0.990832913188536
0.993556914729895
0.990660333349488
0.994307289003886
0.991947091803288
0.989638323569256
0.991650651502704
0.991222799782783
0.992974862537749
0.992442551955186
0.983573085028612
0.991887127402625
0.989877546984499
0.992377216146286
0.978650654021463
0.977077685499964
0.9844542148427
0.97973747541543
0.980209885207701
0.97459535821921
0.965472446361861
0.973899271631792
0.978865050613279
0.972223596574141
0.987511376069346
0.975271392423387
0.983504884212531
0.98635224107487
0.982659575471896
0.976284294106119
0.987889058547033
0.98453666144761
0.98841575392923
0.975873664351211
0.978320291641442
0.972302566399716
0.971755870925446
0.9824473251769
0.979989606270921
0.981586383191387
0.965950721167038
0.984503239983303
0.983175439326493
0.977824070840538
0.976219250197959
0.983298473445638
0.966092142600063
0.980090154778303
0.973876096437963
0.976470014481593
0.967502289562413
0.982443785497347
0.978749953080047
0.982137163211544
0.974673588239546
0.970797552506943
0.97518204375198
0.97617478820875
0.980003626003758
0.982554592975078
0.983599988025269
0.983953631614736
0.979463826585064
0.979515386923316
0.977411592441022
0.983171855128355
0.980713527025687
0.972649082681311
0.977036698277595
0.972636195655231
0.979910350705291
0.983995263717387
0.969884070208961
0.976937355345679
0.98116413255847
0.985862813670881
0.985406881639954
0.977998981815277
0.981832299699189
0.981166785770724
0.980104172281963
0.974346983719024
0.969582203958679
0.978647694662852
0.973429400394318
0.977475387036088
0.980478341133591
0.982896246020865
0.982789295689093
0.974183618705294
0.982040724622013
0.985386566119557
0.983660230317532
0.984143816916035
0.971000508745053
0.97803331264123
0.984766044365079
0.984540894840903
0.980357306584464
0.975461676421168
0.977905844580752
0.982636269056776
0.987481782406397
0.979171826860094
0.978337673728195
0.976190286039222
0.977603865040994
0.982708764536666
0.989324540178398
0.978544041136082
0.983730604327001
0.977618493142703
0.975725910827031
0.98210606428492
0.982261074581339
0.972228371481531
0.982961592685182
0.980521452131985
0.983171765511841
0.973001406440561
0.978310408501095
0.982751937892902
0.97705050448672
0.976794743192431
0.979726553674923
0.981280281303291
0.9830307554681
0.982888046163096
0.98111170680639
0.978784408625077
0.975748166273121
0.971599323837544
0.977854418636501
0.971916819843287
0.976720861425022
0.980091321101456
0.982186761411207
0.979238655871373
0.971429046254457
0.964609415005358
0.974784077557277
0.96934796987789
0.97988532916199
0.978103973024032
0.981125778616351
0.978980499701894
0.978587331030039
0.953825999358428
0.96639152558777
0.970684808114937
0.953719657586832
0.973863431263655
0.983862733183786
0.976457029412542
0.978378735441426
0.951097460147728
0.984933782663581
0.986276205996745
0.978194271669922
0.97763267090781
0.976955638205708
0.984174174250851
0.977871049558017
0.958548633364709
0.972223626799384
0.977321199546667
0.967067762638852
0.965072516208186
0.983862216692839
0.978068423169823
0.960180413490683
0.976002069077331
0.978907513411553
0.975251539105563
0.965721866220604
0.971297074329253
0.968023140033123
0.964861238416812
0.976524268442951
0.969623808927065
0.978336690488007
0.965921601909536
0.963139067482793
0.97802031485431
0.965204897650507
0.978186419794123
0.964592655221066
0.979551346379111
0.971649426925142
0.968478587939468
0.978401231586412
0.974762986605282
0.967634449771692
0.966467534873143
0.973306485738278
0.977198478036659
0.965339742773049
0.974161419766732
0.977431376788522
0.979713094587663
0.975364432090995
0.975912664974966
0.974664505118574
0.973206232537905
0.977738294495722
0.979468622285714
0.97444900205858
0.973726743263174
0.977367613410295
0.974387765830469
0.976934023177453
0.977862087523489
0.982352991236216
0.981480060838554
0.982033028324792
0.974693458115254
0.976232373115409
0.969217466703462
0.981009614339258
0.983852404701445
