Average distance to other counties

101.861548934109
95.0531504886264
93.0889210425921
90.4035767434525
96.0377798726369
109.986739085188
105.698512082518
107.605332506636
91.542830248244
111.039583711537
95.3354874718327
110.232081015922
87.7662785337781
83.0345469140797
85.3712837256582
95.7864412256317
89.4664928447382
90.9041164434522
94.0629041722863
85.3946435836764
101.717866784107
89.9347364912292
84.1024227995558
98.7103255697936
107.057878793777
98.8540685695659
109.526556616325
91.7974088114542
82.7365249777321
99.9426512088753
80.2404523200756
93.1565528107592
90.1712478047528
89.5833073315946
89.4043631521345
92.8212575082052
82.8602263334869
86.4794577398337
86.4406817660195
94.3806531888693
82.3562555723878
90.0554834676713
104.167821013261
91.7181153460537
81.6630492070446
99.3526225139155
88.216437960444
75.7115976806914
89.6044817399699
87.231010222653
88.8829252004749
81.5465686931246
77.3764775073752
111.039066751032
113.446338406354
114.45010487414
129.072560502696
103.435699007514
109.408795217198
101.345299613956
99.736364345908
97.6796824130499
106.28511278597
93.8062951086201
96.1169537515769
107.623014394748
88.8143082588576
100.244785108166
86.7817156552975
102.282581682852
126.662787105356
120.041740544779
115.747243696666
106.147652203723
113.638147859186
96.4500377351532
115.480278282928
106.960200395955
108.456146371746
98.19507911998
96.6247861551482
104.35762737178
108.717482681897
103.20927233324
94.1295970218718
96.2887682043077
103.863684653454
109.90683417827
93.7946705999768
103.775974620107
96.072810887897
76.9138245681406
71.8160506736941
71.534007759885
73.4432441440216
73.1706006258902
69.5469670455248
75.0286288296293
71.3784015678817
76.7009413473996
72.830829652666
73.3973400749082
77.3237928873644
74.4108529196439
77.4889953444497
71.6928065579292
72.1897683951714
76.2286269430476
78.1175283397485
74.2235135927936
70.3098612443093
69.96362808243
69.7204732316818
70.1809453904868
70.869659156816
92.0850468372108
92.7341065085735
85.2715258518737
97.1465769816296
118.633789236524
85.1148047820385
106.663400372968
85.1027576567589
99.1273845937882
113.544230824066
109.570985171186
86.1652085803241
92.1006994841371
91.8677559547078
106.206016211542
99.3889027018763
119.137026274809
95.6159482039975
89.1274783982126
87.6629988702006
109.953574826907
94.9187301044121
78.7335677109055
85.8026089563155
84.727885974088
77.1231368788147
72.9471194284202
77.8002875852366
87.3790060760183
79.5444229248567
92.4741537628021
101.818385256596
95.2063677388504
81.9800574300499
88.7447101911638
80.3903517674246
99.1908528330078
91.074133651176
79.0533400826848
77.5358304291778
82.2182205084631
80.8504377395024
72.9727280854517
98.1086833837566
79.7639473591975
85.6553242128938
82.2612684269642
91.8130573437094
86.2217336761868
75.3279481509545
95.9949117043041
80.711366437337
74.7985540238165
89.3104086719511
80.0223268948978
83.447628864482
89.4431168477307
90.7095772230813
72.7850794980258
95.3260844134272
79.7641552985048
80.9524088329797
89.129675730477
73.9952848796229
85.0190666822689
98.9268399895685
88.6399040014555
83.0600870208924
88.214047209625
85.0928256761578
93.3710968655421
82.5961371052424
83.9502157420736
93.6388104985294
84.1989172726001
84.3990108045561
149.634190015446
123.675307142664
100.580270223851
114.56675816719
118.353114889984
103.212780485906
122.109428789271
106.815378133312
124.582290621488
105.3339404181
100.138910533859
103.206184067403
124.347959498625
109.115200532801
102.162206605437
105.168726211737
134.990158560884
104.129956272436
111.773408267017
104.421991080295
147.115841466476
116.34301056377
118.515687896915
104.829530400734
103.145361516694
131.490130832572
111.903613032782
113.657397639431
114.098415476226
119.820104782762
107.51716405822
102.199263864886
112.043859784255
144.452753660271
106.641423017566
124.883406216332
135.97059757609
102.267967025254
96.6004756335594
108.905036838991
100.361021515172
134.124905070467
120.509278152824
108.113941700708
113.416573507991
99.8476348769342
114.943061402061
109.717047362724
98.2405722126004
125.865600591643
103.837302061985
110.73151063269
116.851822735503
127.261259990686
100.090163733814
96.1470567540501
119.338537104309
104.478178079377
109.336750778814
113.300930383053
128.910907624517
107.804845217446
80.4188654086914
93.6132698261945
95.4358654464774
78.981299881518
80.6803363592466
79.3698739455445
82.1097606097586
83.8343049727854
81.7664250047315
88.4727681784211
93.2092092792566
85.9426976216203
82.9312129504537
84.1978727088464
90.9335863509177
83.9498533521624
101.781835105323
94.5888811163374
78.7518638530776
78.9342278241915
76.2406937015125
81.1229542152469
79.4654221638725
87.5761121314877
82.0725690642214
81.4022987857997
80.3201401711053
78.3383729505173
80.0745986712239
86.5218323117528
79.026875494656
79.63938266138
78.7875802635392
83.4242274474825
79.7893381469238
84.9457143164893
95.2336651371727
83.4717505270947
93.3627326974208
86.0344047977514
79.9362936884498
95.7304223826256
92.1852541591204
91.2882040041417
100.725079970935
83.3449507839332
87.7592044848841
96.3439821948247
81.0253309024533
82.3361215264589
124.004608708483
118.578058503144
94.0934929911458
108.586640974794
120.721704680833
124.781988902917
101.572901040965
126.870598091514
120.634999197534
117.636650295451
96.4652880636537
96.8695472719467
130.428991982566
106.836618943776
103.467107689159
114.272582564023
106.386328726959
139.134824918098
133.550942406471
107.143226457253
104.580342635023
96.6684171106267
102.273896832113
82.439971628718
87.3066319272891
87.2663074059796
83.200590715469
79.4693217803407
80.5947893159817
74.7109092639453
77.8368013848885
85.4573315904341
86.365302824181
84.0574304415483
99.2218541868934
88.815017832882
91.402950874876
82.9978871587343
82.9338048816559
100.732399537537
83.189506454759
81.2100290160943
86.6085865316329
79.4536196063109
94.8853743450882
83.6420445858899
85.8650769793234
75.933937794687
91.6655237554766
91.2586965875333
81.015462828421
106.819976284838
79.9320483522291
76.9909251878536
